StudyNumber,Country,SiteName,SiteID,RS_Paper,RS_Norm,Measure_Year,Measure_Season,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Tsoil(C),SoilMoisture(%),TimeLable,MiddleClimate,MiddleVegType,Meas_Method,Comments
2495,China,Ningxia Liupan Mountain,CN-NLM,0.807,1.936,2001,Spring,5,130,35.5,106.33,17.214,NULL,13,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.742,1.78,2001,Spring,5,130,35.5,106.33,21.698,NULL,13,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.746,1.79,2001,Spring,5,130,35.5,106.33,18.362,NULL,13,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.621,1.49,2001,Spring,5,130,35.5,106.33,12.56,NULL,13,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.834,2.001,2001,Spring,5,130,35.5,106.33,14.268,NULL,13,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,1.22,2.928,2001,Spring,5,130,35.5,106.33,19.272,NULL,13,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.742,1.78,2001,Spring,5,130,35.5,106.33,15.418,NULL,13,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.451,1.082,2001,Spring,5,130,35.5,106.33,26.339,NULL,14,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.729,1.749,2001,Spring,5,130,35.5,106.33,15.071,NULL,15,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.652,1.564,2001,Spring,5,130,35.5,106.33,18.645,NULL,15,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.69,1.656,2001,Spring,5,130,35.5,106.33,16.505,NULL,15,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.931,2.234,2001,Spring,5,130,35.5,106.33,13.11,NULL,15,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.779,1.869,2001,Spring,5,130,35.5,106.33,12.22,NULL,15,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,1.209,2.901,2001,Spring,5,130,35.5,106.33,20.585,NULL,15,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.687,1.648,2001,Spring,5,130,35.5,106.33,14.5,NULL,15,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.371,0.89,2001,Spring,5,130,35.5,106.33,17.946,NULL,16,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.513,1.231,2001,Spring,5,130,35.5,106.33,11.929,NULL,17,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.628,1.507,2001,Spring,5,130,35.5,106.33,17.5,NULL,17,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.657,1.576,2001,Spring,5,130,35.5,106.33,16.287,NULL,17,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.882,2.116,2001,Spring,5,130,35.5,106.33,12.309,NULL,17,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.52,1.248,2001,Spring,5,130,35.5,106.33,11.117,NULL,17,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,1.066,2.558,2001,Spring,5,130,35.5,106.33,18.516,NULL,17,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.599,1.437,2001,Spring,5,130,35.5,106.33,14.398,NULL,17,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.358,0.859,2001,Spring,5,130,35.5,106.33,15.982,NULL,18,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.468,1.123,2001,Spring,5,130,35.5,106.33,11.214,NULL,19,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.6,1.44,2001,Spring,5,130,35.5,106.33,15.401,NULL,19,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.621,1.49,2001,Spring,5,130,35.5,106.33,14.624,NULL,19,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.669,1.605,2001,Spring,5,130,35.5,106.33,11.374,NULL,19,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.438,1.051,2001,Spring,5,130,35.5,106.33,10.42,NULL,19,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.889,2.133,2001,Spring,5,130,35.5,106.33,17.797,NULL,19,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.511,1.226,2001,Spring,5,130,35.5,106.33,13.378,NULL,19,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.284,0.681,2001,Spring,5,130,35.5,106.33,14.194,NULL,20,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.402,0.964,2001,Spring,5,130,35.5,106.33,10.643,NULL,21,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.548,1.315,2001,Spring,5,130,35.5,106.33,15.019,NULL,21,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.611,1.466,2001,Spring,5,130,35.5,106.33,13.786,NULL,21,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.506,1.214,2001,Spring,5,130,35.5,106.33,10.032,NULL,21,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.383,0.919,2001,Spring,5,130,35.5,106.33,9.589,NULL,21,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.839,2.013,2001,Spring,5,130,35.5,106.33,16.811,NULL,21,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.466,1.118,2001,Spring,5,130,35.5,106.33,11.948,NULL,21,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.229,0.549,2001,Spring,5,130,35.5,106.33,13.482,NULL,22,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.329,0.789,2001,Spring,5,130,35.5,106.33,10.357,NULL,23,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.54,1.296,2001,Spring,5,130,35.5,106.33,14.637,NULL,23,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.58,1.392,2001,Spring,5,130,35.5,106.33,13.253,NULL,23,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.472,1.132,2001,Spring,5,130,35.5,106.33,10.312,NULL,23,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.335,0.804,2001,Spring,5,130,35.5,106.33,9.027,NULL,23,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.79,1.896,2001,Spring,5,130,35.5,106.33,16.632,NULL,23,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.455,1.092,2001,Spring,5,130,35.5,106.33,11.133,NULL,23,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.229,0.549,2001,Spring,5,130,35.5,106.33,12.411,NULL,24,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.291,0.698,2001,Spring,5,130,35.5,106.33,9.786,NULL,1,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.495,1.188,2001,Spring,5,130,35.5,106.33,13.683,NULL,1,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.549,1.317,2001,Spring,5,130,35.5,106.33,13.129,NULL,1,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.423,1.015,2001,Spring,5,130,35.5,106.33,9.915,NULL,1,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.178,0.427,2001,Spring,5,130,35.5,106.33,9,NULL,1,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.762,1.828,2001,Spring,5,130,35.5,106.33,15.647,NULL,1,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.428,1.027,2001,Spring,5,130,35.5,106.33,10.418,NULL,1,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.213,0.511,2001,Spring,5,130,35.5,106.33,11.518,NULL,2,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.252,0.604,2001,Spring,5,130,35.5,106.33,9.214,NULL,3,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.416,0.998,2001,Spring,5,130,35.5,106.33,13.492,NULL,3,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.541,1.298,2001,Spring,5,130,35.5,106.33,12.8,NULL,3,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.379,0.909,2001,Spring,5,130,35.5,106.33,9.385,NULL,3,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.17,0.408,2001,Spring,5,130,35.5,106.33,8.443,NULL,3,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.601,1.442,2001,Spring,5,130,35.5,106.33,15.468,NULL,3,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.451,1.082,2001,Spring,5,130,35.5,106.33,10.214,NULL,3,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.199,0.477,2001,Spring,5,130,35.5,106.33,10.804,NULL,4,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.234,0.561,2001,Spring,5,130,35.5,106.33,9.357,NULL,5,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.367,0.88,2001,Spring,5,130,35.5,106.33,12.92,NULL,5,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.537,1.288,2001,Spring,5,130,35.5,106.33,11.86,NULL,5,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.422,1.012,2001,Spring,5,130,35.5,106.33,9.259,NULL,5,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.102,0.244,2001,Spring,5,130,35.5,106.33,7.206,NULL,5,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.597,1.432,2001,Spring,5,130,35.5,106.33,14.613,NULL,5,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.39,0.936,2001,Spring,5,130,35.5,106.33,10.214,NULL,5,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.2,0.48,2001,Spring,5,130,35.5,106.33,9.911,NULL,6,Dw,SH,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.234,0.561,2001,Spring,5,130,35.5,106.33,9.357,NULL,7,Dw,CRO,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.329,0.789,2001,Spring,5,130,35.5,106.33,13.111,NULL,7,Dw,DF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.498,1.195,2001,Spring,5,130,35.5,106.33,11.636,NULL,7,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.286,0.686,2001,Spring,5,130,35.5,106.33,8.323,NULL,7,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.121,0.29,2001,Spring,5,130,35.5,106.33,7.726,NULL,7,Dw,GRA,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.624,1.497,2001,Spring,5,130,35.5,106.33,14.843,NULL,7,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.369,0.885,2001,Spring,5,130,35.5,106.33,9.398,NULL,7,Dw,EF,Alkali absorption,NULL
2495,China,Ningxia Liupan Mountain,CN-NLM,0.22,0.528,2001,Spring,5,130,35.5,106.33,9.554,NULL,8,Dw,SH,Alkali absorption,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.805,7.055,1999,Summer,6,178,45.8,-90.12,NULL,NULL,11,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.305,6.537,1999,Summer,6,178,45.8,-90.12,NULL,NULL,12,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.934,6.152,1999,Summer,6,178,45.8,-90.12,NULL,NULL,13,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.648,5.855,1999,Summer,6,178,45.8,-90.12,NULL,NULL,15,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.847,6.062,1999,Summer,6,178,45.8,-90.12,NULL,NULL,17,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.575,5.78,1999,Summer,6,178,45.8,-90.12,NULL,NULL,3,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.601,5.807,1999,Summer,6,178,45.8,-90.12,NULL,NULL,12,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.93,7.185,1999,Summer,6,178,45.8,-90.12,NULL,NULL,17,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.101,6.325,1999,Summer,6,178,45.8,-90.12,NULL,NULL,18,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.725,5.935,1999,Summer,6,178,45.8,-90.12,NULL,NULL,23,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.71,5.92,1999,Summer,6,178,45.8,-90.12,NULL,NULL,3,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.167,6.393,1999,Summer,6,178,45.8,-90.12,NULL,NULL,6,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,6.166,6.392,1999,Summer,6,178,45.8,-90.12,NULL,NULL,10,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.351,5.547,1999,Summer,6,178,45.8,-90.12,NULL,NULL,12,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.652,5.86,1999,Summer,6,178,45.8,-90.12,NULL,NULL,13,Df,DF,IRGA,NULL
2532,USA,Chequamegon-NH I,US-CHE,5.894,6.11,1999,Summer,6,178,45.8,-90.12,NULL,NULL,16,Df,DF,IRGA,NULL
2547,China,CN-Haibei,CN-Hai,323.0165,2.109906,1998,NULL,NULL,NULL,37.32,101.15,6.519,NULL,1,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,764.0245,4.1415,1998,NULL,NULL,NULL,37.32,101.15,23.0235,NULL,10,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,413.5395,2.701191,1998,NULL,NULL,NULL,37.32,101.15,8.0035,NULL,22,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,813.9265,5.210345,1998,NULL,NULL,NULL,37.32,101.15,26.6105,NULL,13,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,753.578,4.922282,1998,NULL,NULL,NULL,37.32,101.15,24.0885,NULL,15,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,325.3385,2.125073,1998,NULL,NULL,NULL,37.32,101.15,6.8785,NULL,3,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,721.083,4.710029,1998,NULL,NULL,NULL,37.32,101.15,19.26,NULL,16,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,354.352,2.314585,1998,NULL,NULL,NULL,37.32,101.15,14.096,NULL,5,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,572.533,3.739718,1998,NULL,NULL,NULL,37.32,101.15,12.991,NULL,18,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,634.0425,4.141491,1998,NULL,NULL,NULL,37.32,101.15,17.189,NULL,8,E,GRA,IRGA,
2547,China,CN-Haibei,CN-Hai,485.4935,3.171186,1998,NULL,NULL,NULL,37.32,101.15,10.93,NULL,20,E,GRA,IRGA,
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.021,0.021,2000,NULL,NULL,-9999,-77.7,16.45,9.88,NULL,16,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.009,0.009,2000,NULL,NULL,-9999,-77.7,16.45,5.137,NULL,20,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.011,0.011,2000,NULL,NULL,-9999,-77.7,16.45,4.904,NULL,21,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.002,0.002,2000,NULL,NULL,-9999,-77.7,16.45,-0.144,NULL,8,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.004,0.004,2000,NULL,NULL,-9999,-77.7,16.45,3.668,NULL,11,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Bonney basin,AN-MDB,0.01,0.01,2000,NULL,NULL,-9999,-77.7,16.45,6.162,NULL,16,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,0.065,0.067,2000,NULL,NULL,-9999,-77.616,162.883,4.148,NULL,10,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,0.091,0.094,2000,NULL,NULL,-9999,-77.616,162.883,9.758,NULL,13,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,-0.08,-0.082,2000,NULL,NULL,-9999,-77.616,162.883,3.983,NULL,17,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,-0.025,-0.025,2000,NULL,NULL,-9999,-77.616,162.883,4,NULL,21,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,-0.01,-0.01,2000,NULL,NULL,-9999,-77.616,162.883,-0.777,NULL,6,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,0.109,0.113,2000,NULL,NULL,-9999,-77.616,162.883,10.11,NULL,13,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,-0.048,-0.049,2000,NULL,NULL,-9999,-77.616,162.883,3.822,NULL,16,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Hoare Basin,AN-MDH,-0.002,-0.002,2000,NULL,NULL,-9999,-77.616,162.883,3.946,NULL,21,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,0.084,0.087,2000,NULL,NULL,-9999,-77.6,163.25,0.3,NULL,10,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,0.153,0.158,2000,NULL,NULL,-9999,-77.6,163.25,5.165,NULL,13,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,-0.008,-0.008,2000,NULL,NULL,-9999,-77.6,163.25,6.877,NULL,17,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,-0.034,-0.035,2000,NULL,NULL,-9999,-77.6,163.25,-1.932,NULL,21,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,-0.07,-0.072,2000,NULL,NULL,-9999,-77.6,163.25,-0.33,NULL,22,E,BSV,IRGA,NULL
2731,Antarctica, McMurdo Dry Valleys of Antarctica-Lake Fryxell,AN-MDL,0.077,0.079,2000,NULL,NULL,-9999,-77.6,163.25,1.652,NULL,9,E,BSV,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,193.93,4.654,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,24,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,144.555,3.469,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,24,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,193,4.632,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,1,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,136.5175,3.276,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,1,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,204.153,4.899,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,2,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,144.032,3.456,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,2,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,228.435,5.482,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,3,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,138.329,3.319,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,3,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,206.709,4.961,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,4,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,123.877,2.9725,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,4,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,213.099,5.114,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,5,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,138.1165,3.3145,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,5,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,205.431,4.93,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,6,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,149.8995,3.597,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,6,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,169.649,4.071,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,7,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,132.026,3.1685,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,7,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,199.042,4.777,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,8,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,120.266,2.886,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,8,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,188.818,4.531,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,9,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,149.307,3.583,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,9,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,223.323,5.359,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,10,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,191.653,4.599,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,10,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,177.316,4.255,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,11,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,135.337,3.2475,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,11,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,204.153,4.899,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,12,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,191.374,4.592,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,13,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,207.709,4.985,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,13,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,173.482,4.163,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,14,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,157.7155,3.7845,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,14,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,204.153,4.899,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,15,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,149.928,3.5975,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,15,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,178.593,4.286,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,16,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,174.914,4.1975,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,16,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,186.262,4.47,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,17,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,154.6045,3.71,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,17,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,210.543,5.053,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,18,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,157.509,3.7795,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,18,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,206.709,4.961,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,19,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,147.4135,3.5375,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,19,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,210.543,5.053,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,20,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,155.76,3.738,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,20,A,EF,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,200.319,4.807,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,21,A,CRO,IRGA,NULL
2756,Brazil,Peixoto,BR-PEI,150.3075,3.607,2000,Winter,6,162,-9.94,-67.12,NULL,NULL,21,A,EF,IRGA,NULL
